timestamp,pitch,roll,yaw,x,y,z
63655,-0.0830,-0.0600,-1.8627,-0.0759,-0.0759,-0.9788
63675,-0.0805,-0.0603,-1.8651,-0.0630,-0.0630,-0.9759
63695,-0.0790,-0.0602,-1.8677,-0.0479,-0.0479,-0.9729
63716,-0.0792,-0.0600,-1.8700,-0.0408,-0.0408,-0.9859
63736,-0.0799,-0.0597,-1.8720,-0.0359,-0.0359,-0.9898
63756,-0.0809,-0.0591,-1.8735,-0.0339,-0.0339,-0.9859
63776,-0.0820,-0.0585,-1.8750,-0.0339,-0.0339,-0.9898
63796,-0.0835,-0.0580,-1.8761,-0.0339,-0.0339,-0.9859
63817,-0.0851,-0.0576,-1.8770,-0.0378,-0.0378,-0.9778
63837,-0.0869,-0.0572,-1.8772,-0.0459,-0.0459,-0.9810
63857,-0.0888,-0.0573,-1.8771,-0.0569,-0.0569,-0.9868
63877,-0.0915,-0.0575,-1.8761,-0.0559,-0.0559,-0.9868
63897,-0.0952,-0.0573,-1.8748,-0.0540,-0.0540,-0.9949
63917,-0.0983,-0.0565,-1.8733,-0.0588,-0.0588,-1.0039
63938,-0.1015,-0.0553,-1.8711,-0.0588,-0.0588,-1.0049
63958,-0.1038,-0.0543,-1.8684,-0.0569,-0.0569,-0.9988
63978,-0.1050,-0.0535,-1.8657,-0.0420,-0.0420,-1.0078
63998,-0.1035,-0.0527,-1.8641,-0.0168,-0.0168,-0.9959
64018,-0.1009,-0.0519,-1.8648,0.0110,0.0110,-1.0098
64039,-0.0976,-0.0506,-1.8684,0.0029,0.0029,-1.0450
64059,-0.0953,-0.0498,-1.8735,-0.0278,-0.0278,-0.9329
64079,-0.0963,-0.0512,-1.8768,-0.0579,-0.0579,-0.8948
64099,-0.0997,-0.0546,-1.8754,-0.0879,-0.0879,-0.9588
64119,-0.1012,-0.0588,-1.8696,-0.1089,-0.1089,-1.0249
64139,-0.0987,-0.0615,-1.8617,-0.1138,-0.1138,-1.0149
64160,-0.0935,-0.0623,-1.8544,-0.1028,-0.1028,-1.0059
64180,-0.0884,-0.0625,-1.8489,-0.0840,-0.0840,-0.9898
64200,-0.0847,-0.0621,-1.8458,-0.0618,-0.0618,-0.9798
64220,-0.0824,-0.0625,-1.8439,-0.0439,-0.0439,-0.9829
64240,-0.0813,-0.0636,-1.8422,-0.0408,-0.0408,-0.9759
64260,-0.0812,-0.0653,-1.8396,-0.0549,-0.0549,-0.9788
64281,-0.0816,-0.0671,-1.8362,-0.0698,-0.0698,-0.9720
64301,-0.0816,-0.0687,-1.8316,-0.0808,-0.0808,-0.9788
64321,-0.0811,-0.0702,-1.8264,-0.0869,-0.0869,-0.9998
64341,-0.0801,-0.0713,-1.8211,-0.0918,-0.0918,-0.9988
64361,-0.0793,-0.0719,-1.8169,-0.0908,-0.0908,-0.9998
64382,-0.0790,-0.0721,-1.8140,-0.0818,-0.0818,-0.9939
64402,-0.0792,-0.0719,-1.8122,-0.0769,-0.0769,-0.9888
64422,-0.0793,-0.0722,-1.8114,-0.0698,-0.0698,-0.9888
64442,-0.0796,-0.0727,-1.8110,-0.0679,-0.0679,-0.9930
64462,-0.0795,-0.0730,-1.8106,-0.0728,-0.0728,-0.9910
64482,-0.0794,-0.0734,-1.8098,-0.0750,-0.0750,-0.9930
64503,-0.0791,-0.0733,-1.8084,-0.0769,-0.0769,-0.9920
64523,-0.0790,-0.0732,-1.8064,-0.0779,-0.0779,-0.9939
64543,-0.0788,-0.0731,-1.8042,-0.0750,-0.0750,-0.9920
64563,-0.0784,-0.0729,-1.8023,-0.0728,-0.0728,-0.9910
64583,-0.0779,-0.0729,-1.8011,-0.0718,-0.0718,-0.9888
64604,-0.0772,-0.0727,-1.8005,-0.0708,-0.0708,-0.9829
64624,-0.0764,-0.0727,-1.8005,-0.0679,-0.0679,-0.9859
64644,-0.0758,-0.0731,-1.8005,-0.0698,-0.0698,-0.9859
64664,-0.0753,-0.0737,-1.8003,-0.0718,-0.0718,-0.9820
64684,-0.0752,-0.0743,-1.8003,-0.0750,-0.0750,-0.9859
64705,-0.0753,-0.0752,-1.7999,-0.0740,-0.0740,-0.9868
64725,-0.0751,-0.0761,-1.7999,-0.0789,-0.0789,-0.9910
64745,-0.0744,-0.0773,-1.7997,-0.0818,-0.0818,-0.9898
64765,-0.0735,-0.0785,-1.7997,-0.0859,-0.0859,-0.9888
64785,-0.0725,-0.0797,-1.7995,-0.0859,-0.0859,-0.9888
64805,-0.0714,-0.0811,-1.7995,-0.0898,-0.0898,-0.9878
64826,-0.0706,-0.0822,-1.7992,-0.0898,-0.0898,-0.9888
64846,-0.0702,-0.0833,-1.7986,-0.0950,-0.0950,-0.9859
64866,-0.0701,-0.0842,-1.7980,-0.0979,-0.0979,-0.9878
64886,-0.0703,-0.0849,-1.7972,-0.0979,-0.0979,-0.9898
64906,-0.0703,-0.0855,-1.7965,-0.0960,-0.0960,-0.9898
64927,-0.0705,-0.0859,-1.7957,-0.0969,-0.0969,-0.9959
64947,-0.0709,-0.0860,-1.7951,-0.0940,-0.0940,-0.9910
64967,-0.0714,-0.0861,-1.7947,-0.0928,-0.0928,-0.9849
64987,-0.0717,-0.0861,-1.7945,-0.0879,-0.0879,-0.9839
65007,-0.0718,-0.0862,-1.7945,-0.0918,-0.0918,-0.9859
65027,-0.0718,-0.0868,-1.7945,-0.0918,-0.0918,-0.9930
65048,-0.0719,-0.0874,-1.7945,-0.0960,-0.0960,-0.9898
65068,-0.0721,-0.0880,-1.7944,-0.0950,-0.0950,-0.9930
65088,-0.0723,-0.0885,-1.7942,-0.0950,-0.0950,-0.9930
65108,-0.0725,-0.0885,-1.7936,-0.0940,-0.0940,-0.9930
65128,-0.0726,-0.0885,-1.7932,-0.0960,-0.0960,-0.9898
65149,-0.0727,-0.0886,-1.7930,-0.0928,-0.0928,-0.9888
65169,-0.0727,-0.0886,-1.7930,-0.0928,-0.0928,-0.9878
65189,-0.0725,-0.0887,-1.7930,-0.0940,-0.0940,-0.9849
65209,-0.0722,-0.0890,-1.7934,-0.0940,-0.0940,-0.9898
65229,-0.0720,-0.0893,-1.7936,-0.0940,-0.0940,-0.9878
65250,-0.0721,-0.0895,-1.7938,-0.0989,-0.0989,-0.9878
65270,-0.0718,-0.0895,-1.7938,-0.0979,-0.0979,-0.9910
65290,-0.0715,-0.0896,-1.7938,-0.0940,-0.0940,-0.9839
65310,-0.0712,-0.0895,-1.7938,-0.0969,-0.0969,-0.9888
65330,-0.0709,-0.0898,-1.7938,-0.0979,-0.0979,-0.9868
65350,-0.0709,-0.0898,-1.7938,-0.1038,-0.1038,-0.9898
65371,-0.0710,-0.0899,-1.7942,-0.1018,-0.1018,-0.9898
65391,-0.0708,-0.0900,-1.7942,-0.0989,-0.0989,-0.9920
65411,-0.0705,-0.0899,-1.7942,-0.0989,-0.0989,-0.9878
65431,-0.0706,-0.0897,-1.7942,-0.0950,-0.0950,-0.9859
65451,-0.0706,-0.0894,-1.7942,-0.0940,-0.0940,-0.9878
65472,-0.0705,-0.0891,-1.7944,-0.0928,-0.0928,-0.9898
65492,-0.0705,-0.0891,-1.7944,-0.0950,-0.0950,-0.9910
65512,-0.0705,-0.0891,-1.7944,-0.0918,-0.0918,-0.9939
65532,-0.0703,-0.0892,-1.7944,-0.0960,-0.0960,-0.9868
16,-0.0699,-0.0889,-1.7944,-0.0918,-0.0918,-0.9849
37,-0.0696,-0.0888,-1.7944,-0.0940,-0.0940,-0.9868
57,-0.0692,-0.0888,-1.7946,-0.0928,-0.0928,-0.9849
77,-0.0688,-0.0888,-1.7950,-0.0940,-0.0940,-0.9859
97,-0.0687,-0.0889,-1.7952,-0.0918,-0.0918,-0.9898
117,-0.0687,-0.0889,-1.7952,-0.0940,-0.0940,-0.9898
137,-0.0687,-0.0889,-1.7955,-0.0969,-0.0969,-0.9878
158,-0.0687,-0.0889,-1.7957,-0.0940,-0.0940,-0.9888
178,-0.0686,-0.0889,-1.7961,-0.0928,-0.0928,-0.9878
198,-0.0686,-0.0889,-1.7963,-0.0969,-0.0969,-0.9920
218,-0.0686,-0.0889,-1.7965,-0.0928,-0.0928,-0.9878
238,-0.0686,-0.0889,-1.7965,-0.0940,-0.0940,-0.9878
259,-0.0686,-0.0889,-1.7965,-0.0940,-0.0940,-0.9859
279,-0.0686,-0.0889,-1.7963,-0.0908,-0.0908,-0.9849
299,-0.0687,-0.0889,-1.7959,-0.0869,-0.0869,-0.9849
319,-0.0691,-0.0888,-1.7954,-0.0859,-0.0859,-0.9820
339,-0.0702,-0.0887,-1.7944,-0.0818,-0.0818,-0.9788
360,-0.0715,-0.0888,-1.7922,-0.0740,-0.0740,-0.9820
380,-0.0732,-0.0888,-1.7865,-0.0669,-0.0669,-1.0030
400,-0.0755,-0.0884,-1.7760,-0.0588,-0.0588,-1.0088
420,-0.0783,-0.0865,-1.7605,-0.0569,-0.0569,-0.9888
440,-0.0833,-0.0832,-1.7391,-0.0488,-0.0488,-0.9868
460,-0.0857,-0.0800,-1.7111,-0.0488,-0.0488,-0.9988
481,-0.0875,-0.0763,-1.6768,-0.0569,-0.0569,-0.9949
501,-0.0887,-0.0720,-1.6383,-0.0750,-0.0750,-0.9798
521,-0.0894,-0.0673,-1.5966,-0.0769,-0.0769,-0.9739
541,-0.0893,-0.0627,-1.5531,-0.0898,-0.0898,-0.9678
561,-0.0884,-0.0583,-1.5084,-0.0898,-0.0898,-0.9849
582,-0.0872,-0.0543,-1.4634,-0.0940,-0.0940,-0.9998
602,-0.0856,-0.0498,-1.4197,-0.0850,-0.0850,-0.9910
622,-0.0835,-0.0449,-1.3777,-0.0850,-0.0850,-0.9749
642,-0.0812,-0.0404,-1.3379,-0.0759,-0.0759,-0.9778
662,-0.0793,-0.0364,-1.3007,-0.0728,-0.0728,-0.9778
683,-0.0770,-0.0332,-1.2656,-0.0649,-0.0649,-0.9820
703,-0.0743,-0.0308,-1.2329,-0.0569,-0.0569,-1.0030
723,-0.0712,-0.0287,-1.2018,-0.0518,-0.0518,-1.0169
743,-0.0687,-0.0264,-1.1723,-0.0530,-0.0530,-0.9969
763,-0.0663,-0.0238,-1.1441,-0.0518,-0.0518,-0.9949
783,-0.0640,-0.0216,-1.1175,-0.0549,-0.0549,-0.9898
804,-0.0616,-0.0199,-1.0929,-0.0498,-0.0498,-0.9939
824,-0.0595,-0.0187,-1.0704,-0.0459,-0.0459,-0.9939
844,-0.0577,-0.0175,-1.0501,-0.0439,-0.0439,-0.9930
864,-0.0568,-0.0168,-1.0318,-0.0398,-0.0398,-0.9910
884,-0.0562,-0.0160,-1.0157,-0.0378,-0.0378,-0.9849
905,-0.0559,-0.0154,-1.0012,-0.0439,-0.0439,-1.0008
925,-0.0555,-0.0152,-0.9883,-0.0469,-0.0469,-0.9978
945,-0.0547,-0.0152,-0.9773,-0.0549,-0.0549,-1.0008
965,-0.0540,-0.0157,-0.9684,-0.0508,-0.0508,-1.0059
985,-0.0536,-0.0157,-0.9611,-0.0398,-0.0398,-1.0020
1005,-0.0535,-0.0148,-0.9554,-0.0288,-0.0288,-0.9988
1026,-0.0536,-0.0136,-0.9511,-0.0178,-0.0178,-1.0069
1046,-0.0533,-0.0118,-0.9474,-0.0049,-0.0049,-0.9920
1066,-0.0534,-0.0098,-0.9441,0.0049,0.0049,-0.9910
1086,-0.0535,-0.0077,-0.9407,0.0098,0.0098,-0.9829
1106,-0.0538,-0.0056,-0.9369,0.0129,0.0129,-0.9888
1127,-0.0548,-0.0037,-0.9335,0.0129,0.0129,-0.9910
1147,-0.0559,-0.0021,-0.9307,0.0110,0.0110,-0.9820
1167,-0.0571,-0.0010,-0.9284,0.0029,0.0029,-0.9849
1187,-0.0586,-0.0007,-0.9265,-0.0039,-0.0039,-0.9969
1207,-0.0603,-0.0007,-0.9249,-0.0210,-0.0210,-1.0088
1227,-0.0619,-0.0009,-0.9240,-0.0369,-0.0369,-0.9759
1248,-0.0631,-0.0017,-0.9242,-0.0420,-0.0420,-1.0450
1268,-0.0612,-0.0049,-0.9266,0.4358,0.4358,-0.4119
1288,-0.0495,-0.0082,-0.9257,-0.0659,-0.0659,-1.1819
1308,-0.0454,-0.0043,-0.9306,0.0408,0.0408,-0.6939
1328,-0.0526,-0.0088,-0.9349,-0.1099,-0.1099,-1.2979
1349,-0.0516,-0.0090,-0.9373,-0.0068,-0.0068,-0.8848
1369,-0.0505,-0.0106,-0.9390,-0.0308,-0.0308,-1.0259
1389,-0.0490,-0.0107,-0.9414,-0.0249,-0.0249,-1.0108
1409,-0.0473,-0.0112,-0.9433,-0.0120,-0.0120,-0.9949
1429,-0.0453,-0.0111,-0.9447,-0.0059,-0.0059,-1.0049
1450,-0.0430,-0.0106,-0.9457,-0.0039,-0.0039,-1.0149
1470,-0.0409,-0.0091,-0.9465,0.0000,0.0000,-0.9658
1490,-0.0401,-0.0074,-0.9471,-0.0369,-0.0369,-0.9190
1510,-0.0404,-0.0073,-0.9477,-0.0178,-0.0178,-1.0198
1530,-0.0421,-0.0071,-0.9484,-0.0359,-0.0359,-0.9949
1550,-0.0423,-0.0082,-0.9495,-0.0269,-0.0269,-1.0198
1571,-0.0412,-0.0091,-0.9511,-0.0278,-0.0278,-1.0139
1591,-0.0387,-0.0099,-0.9528,-0.0298,-0.0298,-0.9910
1611,-0.0368,-0.0110,-0.9545,-0.0298,-0.0298,-0.9978
1631,-0.0355,-0.0115,-0.9560,-0.0308,-0.0308,-0.9878
1651,-0.0354,-0.0115,-0.9573,-0.0239,-0.0239,-0.9768
1672,-0.0360,-0.0113,-0.9587,-0.0188,-0.0188,-0.9798
1692,-0.0368,-0.0109,-0.9601,-0.0220,-0.0220,-0.9868
1712,-0.0380,-0.0109,-0.9623,-0.0229,-0.0229,-0.9839
1732,-0.0395,-0.0114,-0.9657,-0.0320,-0.0320,-0.9888
1752,-0.0412,-0.0129,-0.9707,-0.0388,-0.0388,-0.9998
1772,-0.0426,-0.0150,-0.9767,-0.0479,-0.0479,-1.0020
1793,-0.0435,-0.0178,-0.9842,-0.0588,-0.0588,-0.9849
1813,-0.0442,-0.0210,-0.9929,-0.0608,-0.0608,-0.9878
1833,-0.0441,-0.0249,-1.0028,-0.0708,-0.0708,-0.9949
1853,-0.0437,-0.0280,-1.0141,-0.0640,-0.0640,-1.0159
1873,-0.0423,-0.0301,-1.0261,-0.0508,-0.0508,-1.0008
1894,-0.0407,-0.0319,-1.0377,-0.0408,-0.0408,-0.9888
1914,-0.0397,-0.0331,-1.0490,-0.0369,-0.0369,-0.9820
1934,-0.0393,-0.0338,-1.0603,-0.0349,-0.0349,-0.9749
1954,-0.0399,-0.0344,-1.0718,-0.0220,-0.0220,-0.9859
1974,-0.0412,-0.0348,-1.0837,-0.0210,-0.0210,-0.9768
1995,-0.0426,-0.0351,-1.0950,-0.0178,-0.0178,-0.9829
2015,-0.0447,-0.0355,-1.1050,-0.0198,-0.0198,-0.9888
2035,-0.0477,-0.0352,-1.1139,-0.0149,-0.0149,-1.0008
2055,-0.0512,-0.0348,-1.1223,-0.0120,-0.0120,-1.0149
2075,-0.0569,-0.0335,-1.1301,-0.0049,-0.0049,-1.0108
2095,-0.0617,-0.0320,-1.1371,0.0010,0.0010,-1.0208
2116,-0.0645,-0.0309,-1.1430,0.0039,0.0039,-1.0288
2136,-0.0645,-0.0304,-1.1492,0.0129,0.0129,-0.9788
2156,-0.0638,-0.0303,-1.1568,0.0178,0.0178,-0.9910
2176,-0.0614,-0.0312,-1.1678,-0.0010,-0.0010,-1.0440
2196,-0.0595,-0.0343,-1.1817,-0.0078,-0.0078,-0.9888
2217,-0.0593,-0.0374,-1.1949,-0.0220,-0.0220,-0.9368
2237,-0.0617,-0.0399,-1.2039,-0.0549,-0.0549,-0.9829
2257,-0.0651,-0.0413,-1.2084,-0.0798,-0.0798,-0.9969
2277,-0.0675,-0.0415,-1.2104,-0.0908,-0.0908,-0.9898
2297,-0.0670,-0.0417,-1.2127,-0.0889,-0.0889,-0.9949
2317,-0.0639,-0.0427,-1.2167,-0.0828,-0.0828,-1.0159
2338,-0.0597,-0.0446,-1.2239,-0.0659,-0.0659,-1.0008
2358,-0.0557,-0.0469,-1.2345,-0.0498,-0.0498,-0.9820
2378,-0.0530,-0.0497,-1.2468,-0.0408,-0.0408,-0.9939
2398,-0.0511,-0.0526,-1.2593,-0.0359,-0.0359,-1.0030
2418,-0.0489,-0.0551,-1.2699,-0.0298,-0.0298,-1.0008
2439,-0.0466,-0.0565,-1.2776,-0.0288,-0.0288,-0.9998
2459,-0.0450,-0.0567,-1.2822,-0.0320,-0.0320,-0.9888
2479,-0.0447,-0.0554,-1.2845,-0.0359,-0.0359,-0.9788
2499,-0.0462,-0.0538,-1.2852,-0.0369,-0.0369,-0.9930
2519,-0.0488,-0.0522,-1.2850,-0.0469,-0.0469,-1.0020
2539,-0.0517,-0.0506,-1.2850,-0.0540,-0.0540,-1.0008
2560,-0.0544,-0.0488,-1.2856,-0.0659,-0.0659,-1.0188
2580,-0.0571,-0.0467,-1.2881,-0.0769,-0.0769,-1.0098
2600,-0.0599,-0.0439,-1.2935,-0.0840,-0.0840,-1.0139
2620,-0.0634,-0.0403,-1.3029,-0.0918,-0.0918,-1.0088
2640,-0.0674,-0.0352,-1.3180,-0.0950,-0.0950,-0.9959
2661,-0.0727,-0.0290,-1.3385,-0.0640,-0.0640,-0.9278
2681,-0.0776,-0.0239,-1.3613,-0.0330,-0.0330,-0.9888
2701,-0.0812,-0.0206,-1.3826,-0.0020,-0.0020,-1.0440
2721,-0.0828,-0.0179,-1.4014,-0.0049,-0.0049,-1.0359
2741,-0.0827,-0.0148,-1.4183,-0.0149,-0.0149,-0.9788
2762,-0.0818,-0.0122,-1.4338,-0.0188,-0.0188,-0.9588
2782,-0.0792,-0.0109,-1.4475,-0.0740,-0.0740,-0.6990
2802,-0.0752,-0.0137,-1.4599,-0.0288,-0.0288,-1.0699
2822,-0.0699,-0.0161,-1.4694,-0.0349,-0.0349,-0.9539
2842,-0.0663,-0.0175,-1.4769,-0.0298,-0.0298,-0.9969
2862,-0.0621,-0.0203,-1.4840,-0.0249,-0.0249,-0.9810
2883,-0.0584,-0.0225,-1.4907,-0.0259,-0.0259,-0.9829
2903,-0.0563,-0.0239,-1.4968,-0.0249,-0.0249,-1.0139
2923,-0.0559,-0.0246,-1.5020,-0.0229,-0.0229,-1.0069
2943,-0.0558,-0.0240,-1.5067,-0.0330,-0.0330,-0.9768
2963,-0.0566,-0.0228,-1.5112,-0.1338,-0.1338,-0.9400
2984,-0.0555,-0.0242,-1.5166,-0.0928,-0.0928,-0.9859
3004,-0.0589,-0.0231,-1.5229,-0.0759,-0.0759,-0.9439
3024,-0.0616,-0.0233,-1.5297,-0.0969,-0.0969,-1.0139
3044,-0.0645,-0.0235,-1.5377,-0.0789,-0.0789,-1.0769
3064,-0.0643,-0.0236,-1.5476,-0.0889,-0.0889,-1.0120
3085,-0.0626,-0.0230,-1.5609,-0.0798,-0.0798,-1.0518
3105,-0.0596,-0.0210,-1.5797,-0.0840,-0.0840,-0.9998
3125,-0.0566,-0.0190,-1.6052,-0.0928,-0.0928,-0.9859
3145,-0.0544,-0.0174,-1.6382,-0.1069,-0.1069,-0.9600
3165,-0.0529,-0.0164,-1.6789,-0.1189,-0.1189,-0.9810
3185,-0.0521,-0.0160,-1.7269,-0.1409,-0.1409,-0.9969
3206,-0.0512,-0.0152,-1.7831,-0.1538,-0.1538,-0.9720
3226,-0.0503,-0.0148,-1.8469,-0.1619,-0.1619,-0.9639
3246,-0.0498,-0.0157,-1.9174,-0.1719,-0.1719,-0.9588
3266,-0.0498,-0.0174,-1.9939,-0.1648,-0.1648,-0.9500
3286,-0.0498,-0.0205,-2.0733,-0.1489,-0.1489,-0.9720
3307,-0.0501,-0.0242,-2.1523,-0.1370,-0.1370,-0.9820
3327,-0.0509,-0.0279,-2.2300,-0.1370,-0.1370,-0.9668
3347,-0.0527,-0.0319,-2.3055,-0.1179,-0.1179,-0.9429
3367,-0.0550,-0.0378,-2.3758,-0.0898,-0.0898,-0.9678
3387,-0.0574,-0.0448,-2.4391,-0.0740,-0.0740,-0.9778
3407,-0.0604,-0.0522,-2.4938,-0.0649,-0.0649,-0.9959
3428,-0.0638,-0.0586,-2.5399,-0.0630,-0.0630,-1.0059
3448,-0.0671,-0.0636,-2.5774,-0.0530,-0.0530,-1.0259
3468,-0.0697,-0.0673,-2.6073,-0.0320,-0.0320,-1.0508
3488,-0.0711,-0.0687,-2.6307,-0.0068,-0.0068,-1.0618
3508,-0.0712,-0.0669,-2.6505,0.0229,0.0229,-1.0750
3529,-0.0702,-0.0617,-2.6681,0.0049,0.0049,-0.9529
3549,-0.0705,-0.0593,-2.6806,-0.0398,-0.0398,-0.9319
3569,-0.0719,-0.0610,-2.6876,-0.0759,-0.0759,-0.9898
3589,-0.0726,-0.0636,-2.6918,-0.1008,-0.1008,-1.0269
3609,-0.0711,-0.0649,-2.6953,-0.1128,-0.1128,-1.0349
3630,-0.0677,-0.0638,-2.7001,-0.1018,-0.1018,-1.0249
3650,-0.0633,-0.0610,-2.7065,-0.0718,-0.0718,-1.0098
3670,-0.0593,-0.0569,-2.7146,-0.0369,-0.0369,-0.9878
3690,-0.0562,-0.0524,-2.7245,-0.0059,-0.0059,-0.9578
3710,-0.0541,-0.0486,-2.7353,0.0188,0.0188,-0.9439
3730,-0.0535,-0.0468,-2.7457,0.0249,0.0249,-0.9478
3751,-0.0536,-0.0465,-2.7551,0.0210,0.0210,-0.9478
3771,-0.0545,-0.0471,-2.7629,0.0168,0.0168,-0.9588
3791,-0.0563,-0.0487,-2.7680,0.0139,0.0139,-0.9688
3811,-0.0588,-0.0506,-2.7705,0.0010,0.0010,-0.9988
3831,-0.0617,-0.0526,-2.7711,-0.0249,-0.0249,-0.9949
3852,-0.0643,-0.0543,-2.7714,-0.0378,-0.0378,-1.0020
3872,-0.0668,-0.0560,-2.7721,-0.0449,-0.0449,-0.9978
3892,-0.0690,-0.0578,-2.7741,-0.0479,-0.0479,-0.9888
3912,-0.0716,-0.0592,-2.7776,-0.0469,-0.0469,-0.9859
3932,-0.0744,-0.0606,-2.7824,-0.0488,-0.0488,-1.0030
3952,-0.0767,-0.0613,-2.7890,-0.0518,-0.0518,-0.9969
3973,-0.0793,-0.0616,-2.7976,-0.0579,-0.0579,-0.9749
3993,-0.0834,-0.0624,-2.8072,-0.0549,-0.0549,-0.9639
4013,-0.0889,-0.0637,-2.8172,-0.0549,-0.0549,-0.9859
4033,-0.0940,-0.0657,-2.8271,-0.0469,-0.0469,-1.0139
4053,-0.0982,-0.0680,-2.8369,-0.0530,-0.0530,-1.0130
4074,-0.1012,-0.0700,-2.8470,-0.0679,-0.0679,-1.0030
4094,-0.1033,-0.0721,-2.8566,-0.0828,-0.0828,-1.0108
4114,-0.1045,-0.0745,-2.8656,-0.0999,-0.0999,-1.0188
4134,-0.1045,-0.0763,-2.8741,-0.1099,-0.1099,-1.0379
4154,-0.1031,-0.0770,-2.8826,-0.0850,-0.0850,-0.9949
4174,-0.0990,-0.0777,-2.8909,-0.0940,-0.0940,-1.1548
4195,-0.0966,-0.0756,-2.8996,-0.0828,-0.0828,-0.8958
4215,-0.0952,-0.0732,-2.9064,-0.0559,-0.0559,-0.9910
4235,-0.0937,-0.0698,-2.9129,-0.0498,-0.0498,-0.9639
4255,-0.0935,-0.0669,-2.9178,-0.0269,-0.0269,-0.9600
4275,-0.0937,-0.0640,-2.9215,-0.0188,-0.0188,-0.9558
4296,-0.0954,-0.0626,-2.9239,-0.0088,-0.0088,-0.9639
4316,-0.0977,-0.0613,-2.9255,-0.0168,-0.0168,-0.9898
4336,-0.0999,-0.0598,-2.9260,-0.0269,-0.0269,-1.0039
4356,-0.1003,-0.0602,-2.9255,-0.0708,-0.0708,-1.0528
4376,-0.0982,-0.0626,-2.9250,-0.0688,-0.0688,-0.9068
4396,-0.0962,-0.0637,-2.9244,-0.0679,-0.0679,-1.0020
4417,-0.0953,-0.0625,-2.9242,-0.0559,-0.0559,-0.9529
4437,-0.0966,-0.0622,-2.9222,-0.0828,-0.0828,-0.9988
4457,-0.0986,-0.0614,-2.9193,-0.0618,-0.0618,-0.9859
4477,-0.0988,-0.0616,-2.9152,-0.0498,-0.0498,-1.0489
4497,-0.0983,-0.0611,-2.9108,-0.0269,-0.0269,-1.0088
4518,-0.0961,-0.0595,-2.9049,-0.0188,-0.0188,-1.0039
4538,-0.0931,-0.0583,-2.8954,-0.0339,-0.0339,-0.9788
4558,-0.0899,-0.0572,-2.8806,-0.0398,-0.0398,-0.9610
4578,-0.0874,-0.0566,-2.8601,-0.0388,-0.0388,-0.9539
4598,-0.0859,-0.0563,-2.8341,-0.0269,-0.0269,-0.9500
4618,-0.0862,-0.0556,-2.8029,-0.0249,-0.0249,-0.9649
4639,-0.0889,-0.0543,-2.7664,-0.0278,-0.0278,-0.9849
4659,-0.0935,-0.0526,-2.7249,-0.0359,-0.0359,-0.9839
4679,-0.0986,-0.0498,-2.6798,-0.0349,-0.0349,-0.9998
4699,-0.1032,-0.0460,-2.6316,-0.0359,-0.0359,-1.0098
4719,-0.1065,-0.0417,-2.5804,-0.0420,-0.0420,-0.9868
4740,-0.1081,-0.0373,-2.5270,-0.0439,-0.0439,-0.9778
4760,-0.1067,-0.0347,-2.4718,-0.0420,-0.0420,-0.9998
4780,-0.1012,-0.0336,-2.4160,-0.0439,-0.0439,-1.0030
4800,-0.0935,-0.0331,-2.3608,-0.0439,-0.0439,-0.9930
4820,-0.0855,-0.0323,-2.3076,-0.0459,-0.0459,-0.9810
4840,-0.0784,-0.0301,-2.2574,-0.0439,-0.0439,-0.9710
4861,-0.0728,-0.0276,-2.2079,-0.0349,-0.0349,-0.9698
4881,-0.0689,-0.0250,-2.1577,-0.0339,-0.0339,-0.9969
4901,-0.0663,-0.0222,-2.1058,-0.0530,-0.0530,-0.9798
4921,-0.0646,-0.0195,-2.0534,-0.0569,-0.0569,-0.9839
4941,-0.0639,-0.0169,-2.0023,-0.0459,-0.0459,-1.0049
4962,-0.0642,-0.0133,-1.9559,-0.0369,-0.0369,-1.0489
4982,-0.0657,-0.0070,-1.9165,-0.0549,-0.0549,-1.0108
5002,-0.0695,-0.0006,-1.8836,-0.0789,-0.0789,-0.9810
5022,-0.0747,0.0030,-1.8563,-0.0869,-0.0869,-0.9539
5042,-0.0782,0.0035,-1.8344,-0.0960,-0.0960,-0.9588
5062,-0.0792,0.0015,-1.8184,-0.1038,-0.1038,-0.9798
5083,-0.0759,-0.0048,-1.8081,-0.1008,-0.1008,-0.9959
5103,-0.0716,-0.0111,-1.8030,-0.0869,-0.0869,-1.0240
5123,-0.0692,-0.0139,-1.8020,-0.0679,-0.0679,-1.0208
5143,-0.0665,-0.0160,-1.8038,-0.0469,-0.0469,-1.0008
5163,-0.0631,-0.0176,-1.8077,-0.0278,-0.0278,-0.9978
5184,-0.0601,-0.0193,-1.8133,-0.0088,-0.0088,-0.9910
5204,-0.0580,-0.0209,-1.8201,0.0029,0.0029,-0.9798
5224,-0.0572,-0.0226,-1.8273,0.0039,0.0039,-0.9798
5244,-0.0565,-0.0244,-1.8343,-0.0029,-0.0029,-0.9878
5264,-0.0543,-0.0268,-1.8400,-0.0088,-0.0088,-0.9829
5284,-0.0499,-0.0301,-1.8445,-0.0120,-0.0120,-1.0149
5305,-0.0430,-0.0341,-1.8482,-0.0198,-0.0198,-1.0518
5325,-0.0337,-0.0377,-1.8523,-0.0378,-0.0378,-1.0789
5345,-0.0204,-0.0404,-1.8578,-0.0449,-0.0449,-1.0779
5365,-0.0000,-0.0427,-1.8657,-0.0559,-0.0559,-1.1079
5385,0.0275,-0.0449,-1.8747,-0.0649,-0.0649,-1.1048
